Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV
cust_0388,43,Rural,Low,562,7197.932261,27246.96106,2186.471045,4045237.931,29,141,1724,30,2477.158874,Monthly,Credit Card,5,15.92964775,2,411733.2136
cust_1229,48,Suburban,Middle,150,7058.805829,7610.595051,3276.608834,1058820.874,252,246,1139,14,1830.530525,Daily,Wallet Balance,11,41.21790397,2,110644.8222
cust_4179,48,Urban,Middle,915,11898.44272,18621.35259,3106.341744,10887075.09,167,267,546,20,856.9913551,Monthly,Credit Card,9,69.12810168,2,1093371.013
cust_4119,39,Rural,Low,336,14862.32018,59695.87544,3252.344495,4993739.581,202,116,442,43,1598.239361,Monthly,Wallet Balance,17,52.06319544,2,505758.8384
cust_3015,16,Rural,Middle,265,7394.478138,30179.56395,2332.956608,1959536.707,253,309,4754,48,2179.692389,Daily,Wallet Balance,13,21.16232566,2,211171.8245
cust_1915,48,Suburban,High,559,2500.987413,8610.474117,462.033716,1398051.964,179,25,516,3,3707.776016,Monthly,Debit Card,11,32.95669335,2,141283.3084
cust_3443,21,Urban,High,16,3244.5611,10590.44448,1226.529241,51912.9776,102,164,985,11,4734.866363,Weekly,UPI,9,30.38230376,2,7893.864578
cust_4906,27,Urban,Low,249,16884.35864,55982.88036,7330.675053,4204205.302,142,201,1940,25,190.360679,Daily,UPI,0,6.570117475,2,428705.3498
cust_1445,23,Suburban,Middle,974,8043.371618,15694.23511,1732.562691,7834243.956,314,7,2365,47,1471.554708,Daily,Wallet Balance,4,24.55577117,2,794118.6182
cust_4454,22,Rural,High,524,12866.49139,21448.78334,3054.301133,6742041.49,311,188,2261,33,3648.430578,Monthly,Wallet Balance,2,44.95009702,2,682201.9337
cust_6428,65,Rural,Low,228,10738.46665,21982.50075,1765.065968,2448370.397,283,295,3867,46,4098.174979,Weekly,Debit Card,18,47.89430029,2,257121.9522
cust_5235,65,Urban,Middle,194,9176.584061,33552.98494,2673.213125,1780257.308,101,233,1601,22,4178.588099,Weekly,Credit Card,2,18.96127238,2,183338.4367
cust_4160,32,Suburban,High,714,17654.61199,19937.50207,8518.615705,12605392.96,320,82,2374,24,2743.978155,Monthly,Debit Card,7,47.44618133,2,1268315.307
cust_4365,64,Suburban,Middle,371,18282.21321,29710.14745,2946.356324,6782701.102,265,164,238,24,1297.377756,Daily,Credit Card,2,64.443821,2,682497.4213
cust_6196,34,Urban,Middle,171,19081.81622,40008.7745,8710.028039,3262990.574,62,239,3630,0,3795.572499,Weekly,Debit Card,11,6.552322237,2,333661.2711
cust_1447,54,Suburban,Low,39,16960.27578,36364.03225,4549.441546,661450.7553,158,149,4711,16,3798.893358,Weekly,UPI,14,24.93727151,2,77267.62885
cust_5426,24,Suburban,Middle,547,15271.57892,59288.84378,1880.329649,8353553.671,323,77,4673,42,1892.925816,Monthly,Wallet Balance,4,19.4446403,2,849954.9042
cust_3419,66,Urban,High,70,1386.028672,3896.033487,470.1718881,97022.00703,179,362,2378,15,4810.583543,Weekly,Debit Card,13,70.54520574,2,15552.90893
cust_4687,65,Urban,Middle,269,17994.85548,50140.89635,2350.806543,4840616.124,63,246,2240,28,262.2235208,Daily,Debit Card,13,38.00425225,2,493210.5006
cust_3216,26,Rural,Low,738,16745.11966,17887.1734,7966.111335,12357898.31,179,195,411,3,2823.515007,Daily,UPI,16,31.92290183,2,1237500.073
cust_1822,66,Rural,High,135,13400.00624,61136.41802,1368.094202,1809000.842,71,355,761,43,251.7812805,Weekly,Credit Card,6,58.79288712,2,188596.1936
cust_1209,19,Suburban,Middle,964,1146.270594,4380.089728,364.0334028,1105004.853,35,194,1097,33,1465.361183,Daily,Debit Card,2,42.48183091,2,117261.8047
cust_5929,64,Rural,Low,956,10088.44567,36987.85949,3378.483623,9644554.056,184,323,4262,3,4636.482378,Monthly,Debit Card,5,70.51382654,2,972961.1644
cust_0962,26,Rural,Low,363,9661.869679,11641.51223,4779.997662,3507258.693,195,30,245,25,864.7592546,Daily,UPI,19,49.39233171,2,355283.4897
cust_1389,39,Rural,High,355,19297.54978,56854.39334,4798.65645,6850630.171,234,89,666,50,2068.342653,Daily,Debit Card,0,30.66308327,2,692360.8457
cust_2364,35,Urban,High,558,3420.942817,12039.16583,1430.333878,1908886.092,301,174,2466,0,2321.997159,Monthly,UPI,5,34.79628533,2,196659.6106
cust_3907,60,Rural,Middle,754,1334.53906,3500.2662,476.6519686,1006242.452,237,277,3520,48,4798.523319,Monthly,UPI,19,70.05036604,2,112064.9835
cust_4764,18,Urban,Middle,29,10566.00667,10631.82168,1565.366192,306414.1934,182,29,3815,2,2433.157385,Weekly,Debit Card,10,30.06962908,2,39254.84065
cust_1908,48,Suburban,Low,210,7008.501763,23666.33428,1746.891959,1471785.37,18,125,2461,40,4852.33403,Monthly,UPI,18,45.7320423,2,155674.37
cust_0970,31,Suburban,Middle,712,19874.35902,77531.56012,2791.409409,14150543.62,66,232,251,27,848.1975917,Daily,UPI,1,30.15132723,2,1419832.263
cust_3637,42,Urban,Middle,66,11558.1348,42633.58635,3898.134893,762836.8967,54,265,724,20,1194.205878,Monthly,Wallet Balance,14,15.7986874,2,81134.58673
cust_3211,29,Rural,High,695,14778.79421,15060.78875,6787.659087,10271261.98,118,317,3441,46,23.55040938,Weekly,Wallet Balance,18,10.30885652,2,1040596.423
cust_2729,37,Suburban,Middle,847,10144.78948,35194.37318,3061.375348,8592636.688,263,39,2406,23,3549.244151,Weekly,Wallet Balance,10,54.63543228,2,866601.0467
cust_2898,38,Urban,High,111,17160.68901,20979.86108,7128.678356,1904836.48,118,162,4553,20,4209.07348,Monthly,Debit Card,8,66.13768675,2,201485.1112
cust_2456,24,Urban,Middle,367,19199.10572,44887.99784,7361.69039,7046071.8,188,81,74,3,2774.28929,Daily,Wallet Balance,17,20.85977443,2,705668.0354
cust_3965,27,Rural,High,217,9616.880512,16655.7345,1520.879344,2086863.071,231,21,2927,0,1332.570727,Weekly,Credit Card,4,58.72091676,2,215874.0217
cust_1206,34,Suburban,High,944,19013.36926,34623.72557,6761.933695,17948620.58,131,67,3166,26,792.1742403,Monthly,Debit Card,4,7.906518363,2,1805397.971
cust_1786,45,Suburban,Middle,721,10769.02223,50277.59877,1913.548286,7764465.024,217,11,3325,47,1357.936387,Daily,Debit Card,2,20.77790046,2,789117.5342
cust_1925,42,Rural,High,234,16948.37309,49385.13112,3342.908197,3965919.304,17,140,1861,3,3905.102238,Daily,Debit Card,8,19.66311313,2,400661.3792
cust_4330,38,Urban,Low,566,13777.65171,64866.11943,5845.308003,7798150.867,315,266,401,47,384.5022589,Monthly,Debit Card,11,44.34055503,2,787124.8356
cust_2410,53,Urban,Low,226,2783.370845,5975.317635,981.7467967,629041.8111,63,290,886,10,3935.664555,Monthly,Debit Card,17,40.16180505,2,65708.34883
cust_4085,60,Urban,Middle,334,4542.361976,14007.24997,679.6308306,1517148.9,104,336,2585,19,4637.081609,Daily,UPI,13,22.63556119,2,158466.3492
cust_6142,31,Rural,High,266,2410.197519,5255.61283,1116.615518,641112.54,220,327,2984,3,4085.360756,Daily,UPI,4,28.23674077,2,70336.57362
cust_1234,55,Suburban,High,189,10299.74243,36021.51127,3717.490855,1946651.32,202,324,1663,37,963.3888224,Weekly,Credit Card,12,24.71072064,2,203209.4376
cust_3978,39,Rural,Low,622,2466.133964,3252.67558,1228.85271,1533935.326,36,107,3935,38,4700.167517,Weekly,UPI,7,66.3652922,2,164713.4488
cust_5841,51,Suburban,Middle,751,6969.667228,24150.03413,2788.746559,5234220.089,191,287,4222,25,277.9099365,Weekly,UPI,13,5.393809775,2,536227.0539
cust_5402,32,Suburban,Low,594,9665.71803,32499.0864,3223.873888,5741436.51,300,265,902,21,4400.561162,Weekly,Credit Card,3,69.05146862,2,577847.3704
cust_2097,51,Urban,Low,152,15850.31582,42421.47274,6416.551351,2409248.005,22,5,685,43,188.2119993,Daily,Wallet Balance,2,53.9028008,2,248500.6945
cust_6308,21,Urban,High,838,12984.23316,38484.33661,4807.323556,10880787.39,145,358,4774,17,1665.612862,Daily,UPI,4,66.80706794,2,1100493.932
cust_5301,52,Urban,High,768,7286.580996,10671.26532,2460.707871,5596094.205,5,260,2865,27,3087.175778,Daily,Debit Card,18,57.8791642,2,568495.8326
cust_6351,27,Suburban,Low,591,16813.02532,80665.50368,4431.530316,9936497.963,316,195,316,18,1663.178128,Daily,Wallet Balance,14,10.43065689,2,997250.2073
cust_5362,57,Urban,Low,871,11758.30351,36064.54598,4592.990191,10241482.36,188,122,4400,28,4056.328797,Monthly,Debit Card,11,59.74729586,2,1035720.071
cust_3836,60,Urban,Middle,266,3626.178447,16830.34257,867.7670005,964563.4668,155,15,2894,48,2757.873703,Weekly,Debit Card,18,58.3322095,2,107665.4098
cust_6762,47,Suburban,High,250,5288.840006,11872.90423,683.5996403,1322210.001,1,293,4728,14,3263.089377,Daily,Credit Card,3,51.93778863,2,143445.4554
cust_5145,69,Suburban,Low,832,14117.7975,39801.27236,3295.786029,11746007.52,289,172,1470,16,745.7373712,Weekly,Debit Card,0,50.31053501,2,1180767.883
cust_2565,44,Urban,High,883,17416.93287,67487.63257,6453.950987,15379151.72,125,10,3476,26,2605.01112,Monthly,UPI,3,49.83372595,2,1548164.666
cust_4356,27,Urban,Low,34,17394.76591,35159.24965,7768.681964,591422.0411,229,327,235,27,2970.043198,Daily,Wallet Balance,11,20.8615158,2,62827.18251
cust_5003,34,Urban,Middle,851,1724.597394,4983.603849,479.9208187,1467632.382,182,273,1074,16,789.0093627,Weekly,Wallet Balance,7,11.98838829,2,152116.7336
cust_1119,21,Urban,Middle,824,14615.9658,43324.48285,1462.448794,12043555.82,183,286,4968,46,2207.401686,Daily,UPI,7,69.07270863,2,1219787.881
cust_2251,59,Suburban,Middle,792,12763.83603,55172.52765,1815.196408,10108958.14,125,326,2542,43,1923.90151,Weekly,UPI,19,50.21244814,2,1021317.863
cust_6496,66,Rural,High,908,11642.73882,18702.56365,5764.781683,10571606.85,291,302,1051,19,4350.580939,Monthly,Debit Card,4,64.32052013,2,1060987.394
cust_3656,19,Rural,High,57,15401.66276,48973.4032,2447.142508,877894.7771,88,49,2586,25,762.6435153,Monthly,UPI,12,67.47284772,2,97080.15595
cust_2267,21,Rural,Middle,592,157.8965786,453.4355318,55.31644338,93474.77451,96,144,2090,16,1186.234685,Monthly,Credit Card,14,70.64669355,2,16534.36011
cust_5472,22,Rural,High,201,13100.43017,58045.87085,4023.601874,2633186.463,157,280,1486,47,3.470894278,Weekly,Credit Card,0,22.51842096,2,272988.9109
cust_3118,54,Urban,Middle,468,527.7671365,2454.563316,93.93564876,246995.0199,261,192,319,30,244.3440033,Daily,UPI,14,34.00353447,2,30215.32999
cust_4050,39,Urban,Low,901,1179.242642,2811.571562,404.8687256,1062497.62,131,245,4629,41,4751.247869,Weekly,Debit Card,3,16.25443647,2,119232.1381
cust_6226,55,Suburban,High,544,6626.996829,14105.55057,1006.113206,3605086.275,275,348,1874,46,1968.332766,Daily,Wallet Balance,7,24.38907975,2,369872.4611
cust_3531,57,Rural,Middle,575,3921.664898,11488.04825,1841.548546,2254957.316,159,304,2752,20,2781.816808,Monthly,Debit Card,4,48.12367143,2,233608.8232
cust_2491,44,Suburban,Low,278,5232.214205,12045.88959,791.230221,1454555.549,258,86,2849,50,3494.986906,Daily,Debit Card,1,17.21431368,2,156406.0614
cust_2769,47,Suburban,Middle,34,15711.49065,73655.07663,5572.460544,534190.682,343,331,4966,23,1814.233633,Weekly,Wallet Balance,13,44.42137056,2,66743.95138
cust_3703,37,Urban,High,9,180.3427125,606.2270191,39.155275,1623.084412,55,174,178,33,4095.626033,Daily,Wallet Balance,8,16.70509393,2,3770.495425
cust_3817,56,Urban,Middle,462,309.445152,1108.669603,142.2989893,142963.6602,195,156,4530,21,2352.843562,Weekly,Debit Card,0,57.36510844,2,26279.94424
cust_2139,69,Suburban,High,958,8996.161591,20776.10657,2215.751642,8618322.804,167,315,518,36,1194.031137,Monthly,Debit Card,7,63.32753105,2,867871.2649
cust_6606,32,Urban,Middle,151,11458.48347,56377.70646,4751.893178,1730231.004,138,45,2518,14,1075.483683,Monthly,Wallet Balance,3,15.64133926,2,180921.3586
cust_5762,38,Suburban,High,767,2091.454001,10067.03475,262.6533966,1604145.219,353,13,3213,45,2372.85966,Weekly,Credit Card,19,5.184057717,2,172154.0921
cust_4783,35,Urban,Low,969,12830.40582,25130.9933,4432.19582,12432663.24,150,6,1582,20,2007.96253,Monthly,UPI,20,69.74006213,2,1249426.343
cust_3418,34,Rural,Low,233,16606.1797,61875.09208,7856.551059,3869239.871,36,148,356,30,923.961811,Daily,Wallet Balance,8,2.723522034,2,392174.0062
cust_5103,56,Urban,High,699,3282.682466,3728.975185,549.0825094,2294595.044,336,355,3634,38,1681.059437,Monthly,Credit Card,11,40.59194138,2,241686.9747
cust_6857,63,Urban,Middle,143,1336.94834,3320.549413,535.3142952,191183.6126,306,56,1048,47,765.7944207,Monthly,UPI,16,58.57675078,2,27531.46404
cust_6415,20,Urban,Middle,451,14250.10469,38381.23577,5808.473056,6426797.214,22,90,4994,35,4655.298179,Weekly,Credit Card,11,60.16277189,2,655840.0723
cust_5943,37,Suburban,Low,740,4124.727347,19620.11078,847.7618717,3052298.237,179,301,3355,42,948.0638228,Monthly,Wallet Balance,9,33.60476267,2,317665.7918
cust_0828,61,Suburban,High,190,14328.99656,25667.64558,5410.207502,2722509.347,152,335,3297,2,3779.109079,Monthly,Credit Card,11,52.10896981,2,279155.3801
cust_2386,65,Urban,Low,454,14518.12262,53368.54194,1580.113416,6591227.671,32,143,1405,31,4227.961064,Monthly,Credit Card,5,36.55262769,2,664918.7866
cust_1532,32,Urban,High,416,9103.784674,43599.57023,4332.943157,3787174.424,197,34,4671,8,4841.941602,Weekly,Debit Card,4,24.99553487,2,388438.4716
cust_5268,28,Urban,High,108,5673.613084,28150.51847,1284.216474,612750.2131,87,246,2859,4,2255.561427,Weekly,Debit Card,3,10.00745192,2,68265.2406
cust_0355,18,Rural,Middle,509,1415.908536,1980.516431,522.9145338,720697.4447,200,23,1794,6,1136.08287,Weekly,UPI,11,4.074430438,2,77689.70304
cust_5414,45,Urban,Low,179,5373.074139,10678.07179,612.9634275,961780.2709,112,141,3053,46,514.5047678,Monthly,Credit Card,20,51.2571413,2,108626.7747
cust_1666,25,Urban,Low,218,9387.826899,38783.33731,1107.645555,2046546.264,343,194,1960,30,1341.331033,Monthly,Debit Card,10,39.73920809,2,212903.9609
cust_5966,68,Suburban,Middle,950,14954.61731,54101.70225,6280.174588,14206886.45,260,262,1917,14,4060.405566,Monthly,Credit Card,20,35.74034051,2,1425892.442
cust_5890,64,Suburban,Middle,885,4136.713301,15111.67635,543.3386434,3660991.271,190,322,4808,17,78.20586758,Daily,Wallet Balance,4,14.32288782,2,379376.0242
cust_6531,25,Urban,Middle,992,9071.697613,39678.71022,4387.5224,8999124.032,324,17,1337,23,3199.182362,Monthly,Debit Card,11,27.45700352,2,905286.812
cust_0948,32,Rural,Low,379,4959.871807,12194.64845,1274.753406,1879791.415,190,305,3638,14,1047.477206,Weekly,Wallet Balance,0,8.049187634,2,198131.4029
cust_5744,18,Urban,Low,940,651.5692987,1067.825831,118.2813158,612475.1408,59,122,4471,7,2634.476205,Daily,UPI,20,43.07591887,2,71572.27598
cust_2373,48,Suburban,Middle,102,16055.39769,23528.64611,5948.157174,1637650.565,315,142,439,5,3533.843549,Weekly,Wallet Balance,16,19.61059803,2,165376.1347
cust_4646,65,Suburban,Middle,998,185.7643346,880.807288,30.96074892,185392.8059,62,77,2977,45,3260.349589,Daily,UPI,3,21.47566925,2,29363.1058
cust_5535,51,Suburban,High,289,1656.419015,3861.488282,449.8301771,478705.0953,102,197,3443,19,1270.265436,Daily,UPI,19,1.356218795,2,58021.37681
cust_6099,17,Suburban,Low,993,4343.252538,15024.37621,688.2563752,4312849.77,5,214,4182,47,4465.401625,Weekly,UPI,12,6.812352345,2,444116.2762
cust_2007,26,Suburban,High,692,3311.150561,4496.836662,672.2183804,2291316.188,69,337,1884,49,2631.093452,Weekly,Debit Card,12,42.35361769,2,238484.0721
cust_3891,68,Suburban,Low,524,19423.72366,82206.07146,5074.456105,10178031.2,346,306,4896,50,1149.260921,Weekly,Wallet Balance,20,47.02959598,2,1034020.489
cust_3942,25,Rural,High,232,9635.286813,16811.04498,3872.44905,2235386.541,128,195,194,31,371.8120423,Weekly,Debit Card,12,31.98046169,2,228840.748
cust_5912,35,Urban,Middle,38,1449.712191,4418.697393,649.6992719,55089.06326,214,174,4521,22,1007.455803,Weekly,Wallet Balance,10,57.63197269,2,18247.17842
cust_2080,22,Suburban,Low,1,13452.87419,46763.23252,4540.581503,13452.87419,29,25,3624,7,2874.834568,Daily,Wallet Balance,19,2.998227889,2,9855.870135
cust_0043,52,Suburban,Middle,36,3150.102116,14690.49577,597.2962161,113403.6762,118,211,3123,46,4316.739697,Weekly,UPI,5,3.914414218,2,22027.99777
cust_6225,63,Urban,Low,784,231.7389456,315.3071605,72.05769547,181683.3333,101,259,2367,40,4856.881111,Weekly,Credit Card,10,22.35017537,2,26473.89278
cust_5468,54,Suburban,Middle,482,14417.10188,61749.67173,5244.669822,6949043.105,269,141,962,20,2651.270121,Weekly,Wallet Balance,13,30.28433752,2,699502.6755
cust_0971,23,Urban,High,864,18320.85085,36806.73965,8892.736713,15829215.13,33,312,2943,11,1786.209787,Weekly,UPI,8,40.88579186,2,1591014.408
cust_5788,33,Urban,Low,271,3732.569973,9717.230388,651.4748012,1011526.463,131,346,3801,35,2577.198755,Daily,UPI,3,3.678932173,2,112966.0469
cust_4010,54,Suburban,Middle,46,5188.492442,22822.54055,2548.269216,238670.6523,18,109,1744,10,494.21874,Weekly,Credit Card,8,49.27067069,2,30107.95586
cust_5036,40,Rural,High,554,14259.66537,15778.46691,3722.652261,7899854.613,337,242,3603,1,4100.491279,Monthly,UPI,2,32.08950341,2,797241.2156
cust_0437,54,Urban,Low,158,18046.60859,87766.46123,4519.897823,2851364.158,107,312,224,29,2779.17862,Daily,Debit Card,18,20.50460363,2,289094.8265
cust_0305,16,Urban,Middle,816,6716.931778,15471.36589,3084.648802,5481016.331,5,270,4253,35,3519.564322,Daily,Wallet Balance,7,28.28378437,2,560347.8509
cust_1917,56,Rural,Middle,875,1709.714045,6586.74006,834.7519878,1495999.789,60,41,4335,44,2315.899377,Daily,Wallet Balance,4,70.3047157,2,163512.0292
cust_1295,58,Urban,Low,474,3078.405066,7783.966344,1109.254561,1459164.002,104,86,462,6,2325.506056,Daily,Wallet Balance,1,13.63484304,2,148277.6471
cust_0240,38,Urban,High,443,8275.643379,35294.43243,1539.217985,3666110.017,143,295,3615,7,1660.355216,Weekly,UPI,13,12.04712734,2,375710.8241
cust_6111,33,Rural,High,233,9928.36644,13244.86487,2342.745681,2313309.381,325,78,3078,6,4699.764302,Weekly,UPI,6,36.35556636,2,237737.0559
cust_2232,43,Urban,Middle,806,16619.75104,63996.94721,6470.018516,13395519.34,145,129,2600,2,3497.353851,Monthly,Debit Card,14,45.93706417,2,1345203.257
cust_4899,35,Urban,Middle,426,2548.133288,8500.317465,863.5293512,1085504.781,297,364,1662,38,4980.615799,Daily,Debit Card,12,48.94972504,2,115184.1702
cust_3720,67,Urban,Middle,565,3508.872605,3895.584905,505.0062423,1982513.022,37,49,3550,40,444.18423,Weekly,Credit Card,3,3.674953559,2,211129.2101
cust_2838,40,Rural,Low,311,1854.250908,8468.265234,640.8329712,576672.0323,323,340,4898,47,4474.428368,Daily,Wallet Balance,14,41.11593358,2,71925.98905
cust_4152,27,Rural,Low,582,11889.51348,12383.67334,5117.862282,6919696.848,52,290,2281,24,3580.283799,Monthly,UPI,8,29.5862676,2,699141.5429
cust_3881,28,Urban,Middle,881,5189.569055,20118.62766,1038.391923,4572010.337,333,208,705,31,972.4208827,Daily,Wallet Balance,16,55.77772316,2,463224.8233
cust_5982,54,Rural,Low,313,15981.54803,18026.30434,3809.963281,5002224.534,262,365,1953,10,4779.19346,Monthly,Debit Card,16,46.34969734,2,504738.8567
cust_5014,44,Rural,Middle,208,3222.379536,14521.40124,1030.718723,670254.9436,354,248,1173,7,4647.239418,Monthly,Credit Card,7,39.28318515,2,69747.87465
cust_1356,36,Suburban,Middle,263,6745.204166,29891.93231,2922.001603,1773988.696,35,295,4539,48,1671.647269,Monthly,Debit Card,18,30.10906683,2,192441.0459
cust_0583,50,Rural,High,432,1478.154958,3078.393769,639.4041581,638562.9421,213,355,975,36,3472.070224,Daily,Wallet Balance,12,63.27349195,2,69670.25909
cust_4781,18,Suburban,Low,579,18007.78627,22348.06935,7102.323397,10426508.25,106,130,1649,35,4626.977038,Weekly,Wallet Balance,17,67.35169914,2,1049135.337
cust_1233,68,Rural,Middle,842,17767.55531,30752.35954,5736.939168,14960281.57,20,68,3994,22,1683.345365,Daily,Debit Card,5,22.31336383,2,1507374.485
cust_6781,32,Suburban,Middle,30,10456.55153,20234.8749,1831.810978,313696.546,63,25,4061,39,1987.973796,Daily,Wallet Balance,8,56.77288192,2,44397.6677
cust_5248,61,Urban,Low,698,5678.08503,11745.8165,1149.74589,3963303.351,258,35,4465,25,2382.788121,Weekly,Credit Card,12,19.03053076,2,408568.9411
cust_0620,65,Suburban,Low,463,16183.63545,76461.15354,6467.8019,7493023.215,29,33,1027,30,3010.797697,Daily,Wallet Balance,16,47.73916219,2,754850.9226
cust_0156,24,Suburban,Low,960,7963.576812,24088.32262,1288.468582,7645033.739,244,316,3276,16,31.25164742,Daily,Wallet Balance,6,55.80106445,2,774639.7481
cust_1512,26,Urban,Middle,322,5367.978989,5743.378667,1666.546535,1728489.235,289,25,2409,44,2111.26212,Weekly,Wallet Balance,1,35.92925014,2,183011.2924
